,title,description,title_label,description_label
244, 신입사원 연령 높아졌다 ,신입사원 연령이 높아진 이유는 절반 이상  복수응답 이  취업난이 이어지고 있어서 라고 꼽았다   스펙을 쌓느라 시간이 많이 걸려서   중고 신입들이 늘어나서   지원자의 눈높이가 ,0,0
245, 놀면뭐하니  유재석  신입 마음배달꾼 김종벨 대북곤 채용,도와줄 신입  마음 배달꾼  두 명을 영입했다 고 전했다    주식회사 에 먼저 도착해 영업을 시작한  유팡은  유팡은 본격적인  마음 배달꾼 의 업무 시작에 앞서 임금 협상을 시도했는데  취업의 문턱을 두드린 지 ,1,1
246,상반기 취업 성공한 신입사원  명 중  명은  이공계열 ,상반기 취업에 성공한 신입사원  명 중  명은  이공계열 인 것으로 나타났다   일 취업포털 사람인이 상반기 신입사원 채용을 한 기업  개사를 대상으로 진행한  신입사원 채용 결산 및 합격 스펙  결과를 ,1,0
247,영진사이버대  학년도 신입 편입생 모집,영진사이버대학교는  일부터 내년  월 일까지  학년도 신입 편입생을 모집한다  모집 계열 학과는  이어  년제 사이버대학은  년만에 전문학사학위와 자격증을 취득함으로써 취업이나 직장 내 승급이 가능하고 ,0,1
248, 차 산업 분야 선도하는 부산 대광고등학교   학년도 신입생 모집 시작,부산 명문 특성화고로  차 산업을 선도하는 부산 대광고등학교가  월  일부터  학년도 신입생 모집을  또한 유명 뷰티 기업과   체결로 졸업 후 학생들의 취업할 수 있도록 한다   프린팅과 는 학생들이  차 ,0,1
249,서울 특성화고  곳   학년도 신입생 모집,뉴데일리 신영경 기자   서울시교육청은 오는  일부터  학년도 특성화고 신입생 모집을 시작한다고  일  특성화고 특별전형 중 미래인재전형에서는 출결 봉사활동 학업계획서 및 자기소개서 등을 반영하며  취업과 ,1,1
250,하나은행 카카오뱅크 한국투자증권   신입채용,은행권은 영업소 축소 여파로 전체 채용규모는 줄었지만 디지털 전환을 위한 해당직무 채용에는 적극적인 모습이며  핀테크 및 증권사 역시 코로나  이후 비대면 거래량 증가로 신입 충원에 나섰다  취업포털 ,0,1
251,바늘구멍 뚫은 신입사원 스펙 봤더니 이공계  ,자격증  개 토익  점 인턴경험 보유   예년보다 줄어든 채용에도 취업에 성공한 상반기 신입사원의 스펙은 어떨까  취업포털 사람인은 상반기 신입 채용을 진행한  개 기업을 대상으로 한  신입사원 채용 ,0,0
252,조기취업형 계약학과  학사급 실무형 우수인재 조기 확보해 중소중견기업 인력난 잡아,매해를 거듭하며 심각한 상황을 이어가고 있는 중소중견기업의 인력난에 해결책이 될 수 있는  조기취업형  또한  선발  년 후인  학년부터는 기업에서 업무를 시작하기에 학생 졸업까지 기다릴 필요가 없어 신입사원 ,1,1
253,대졸 신입  대 시대 첫 취업 외환위기  세    세,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 ,1,1
254,대학 나와 첫 직장인 평균 나이가 중고신입도 늘어서 ,인크루트는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 입사를 ,0,1
255, 에 오게 되면  신입사원 채용 동영상 등장한 최태원,현직 대기업 총수가 공채 응시자와 취업준비생들을 위해 영상을 제작한 것은 다소 이례적이다  최 회장은 영상에서  에게도 신입사원 채용은 미래의 행복을 함께 만들어 나갈 구성원을 찾는 가장 중요한 과정 ,0,1
256,호텔 수업으로 취업 공략하는 호텔조리학과는 어디 ,그러나 한호전은  년 엠블던 호텔을 통해 재학생들이 취업을 앞두고 현장에서의 능동적인 활동  창의적인  한호전은 다양한 장학제도로 신입생들의 장학혜택 수여가 가능하다  특히 호텔외식조리과정  호텔조리과정 ,1,1
257,올해 신입사원 합격스펙  인턴경험  줄고  영어말하기  늘어 ,잡코리아가 올해 신입직 취업에 성공한  년대졸 학력의 신입사원  명의  합격스펙 을 조사한 결과 이같이 나타났다  잡코리아는 매년 한 해 동안  대 기업에 입사한 신입사원의 합격스펙을 수집해 스펙 ,1,1
258,직장인  명 중  명  경력 포기하고 중고신입 지원 ,하는 직장인들이 증가하고 있다 면서  복지제도나 연봉 등 원하는 조건을 갖춘 일자리를 찾는다면 경력을 인정받지 못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 설명했다 ,0,0
259, 수도권 취업명문  서정대  차 수시모집 장학금 혜택 풍성,경기북부  취업 명문  서정대학교가 오는  일까지 수시 차 모집을 실시해 인재들의 입학지원을 기다린다   년 신입생  명이 입학하면서 첫발을 내디딘 서정대는 올  월 기준으로  명이 재학하는 대학으로 짧은 ,0,1
260, 토익  점에 이공계 상반기 신입사원 스펙 보니,예년보다 힘들었던 올 상반기 구직난을 뚫고 취업에 성공한 신입사원  명 중  명은 이공계열인 것으로 나타났다  구인구직 매칭 플랫폼 사람인은 상반기 신입 채용을 진행한 기업  개사를 대상으로 ,0,0
261,상반기 신입직 취업성공률   전년대비   감소,취업성공률현황 잡코리아알바몬제공 취업포털 잡코리아가 알바몬과 함께 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 ,0,1
262,내년부터 학생 충원률 취업률 등 기준미달 대학  돈줄  끊는다, 년제 일반대학의 경우 전임교원확보율은   신입생충원율   졸업생 취업률   법인 책무성  를 충족해야 한다  전문대학의 경우 전임교원 확보율   신입생충원율   법인책무성은  를 충족해야 하며 졸업생 ,0,0
263,서울 특성화고 신입생  개교  만 천여명 선발,서울시교육청   일부터 특별전형 원서접수  학년도 특성화고등학교 신입생 선발전형이  일 시작된다  특성화고 특별전형 중 미래인재전형은 출결  봉사활동  학업계획서 자기소개서 등을 반영하며 취업과 창업 ,0,0
264,창성그룹  신입 경력 공채 실시  다양한 직군에서 인재 모집 ,불구하고 신입 경력사원 공채에 나섰다  이번 공채뿐만 아니라  년 상반기에도 수시 채용을 기획하고 있다 고 밝혔다  이어  모두가 행복한 일상을 되찾을 수 있기를 희망하면서 이번 공채가 많은 취업준비생들에게 ,0,1
265,신입사원도  년차도  상사 잔소리  때문에 퇴사 결심,취업포털 인크루트가 직장인  명을 대상으로 퇴사결심 사유에 대해 설문조사 한 결과를  일 발표했다  그 결과  올해 입사한 신입사원은  상사 잔소리 를  입사  년 년차는  대인관계 ,0,0
266,올해 신입사원 채용 기업 전년대비   감소,취업포털 인크루트는   신입사원 채용규모 를 주제로 기업  곳을 대상으로 조사한 결과를  일 밝혔다  올해 신입사원을  명이라도 채용한 기업 비율은  로 지난해   대비   감소했다  이들 ,1,1
267,충북대학교 대학일자리센터  신입생 멘토링 운영  진로와 취업 로드맵 그려요 ,진로 취업 로드맵과 함께하는 신입생 멘토링 을 운영했다고  일 밝혔다  이번 프로그램은  신입생 정착 멘토링 에 참여하고 있는 학생들을 대상으로 신청을 받아 진행했으며  총  회를 진행해 신입생  여 명에게 ,0,0
268,금성출판사 푸르넷 공부방   기 신입 지도교사 모집, 기 푸르넷 공부방 신입 지도교사 모집 부문은 공부방 교사 및 방문 교사다  교육 관련 경력이 없는 경력단절여성  재취업준비자  취업준비생 누구나 지원 가능하며 정규 대학 졸업자 및 졸업 예정자라면 전공 제한 ,0,0
269, 경기 침체에 코로나까지 대 그룹 중  곳 상반기 신입 공채,서미영 인크루트 대표는  대기업들의 대규모 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했습니다  서 대표는  코로나 ,1,0
270,서울 특성화고  일부터 신입생 만  천여 명 선발,또 서울디지텍고와 선일이비즈니스고  선린인터넷고  성동공업고 등  곳은 인공지능 분야 신입생을 처음으로 모집합니다  특성화고를 졸업하면 정부시책에 따라 병역특례 대상 기업 취업에 취업할 수 있고 공무원과 ,0,1
271,취업난에 기업  곳 중  곳  신입사원 연령 높아져 ,취업난에 기업  곳 중  곳  신입사원 연령 높아져  취업 시장이 갈수록 얼어 붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다  사람인은 최근 기업  개사를 대상으로  신입사원 연령 변화 를 ,1,1
272,신입 구직자 상반기 취업목표 대기업  위  카카오 ,신입직 취업을 준비하는 취업준비생  명 중  명이 상반기 대기업 신입직 채용에 지원할 것이라 답했다  이들은 입사지원 할 대기업으로  카카오 를  위로 꼽았다  그리고 이어  삼성전자   제일제당 ,1,1
273, 리포트  대기업 꿈꾸는  중고 신입 은 옛말  중소기업도  올드 루키  선호해, 사진제공 연합뉴스  작은 기업에서 경력을 쌓아 더 크고 좋은 기업의 신입사원 공채에 지원하는 이른바  중고 신입  지원 방식은 취업시장에서 새로운 현상이 아니다  하지만 최근에 중고 신입 전략은  선택 이 아니라 ,1,1
274,기업은행  하반기 신입행원  명 공채 고졸  명, 명의 신입 행원을 공개채용한다고  일 밝혔다  올해 취임한 윤종원 행장의 의지를 바탕으로 장애인  국가유공자 대상 등 사회적 약자에 대한 채용도 확대한다  기업은행 입사를 희망하는 취업준비생은 이번 달 ,0,1
275, 저축   년 대졸신입 수시채용  진행, 저축은행은  년 대졸신입 수시채용  전형을 진행한다고  일 밝혔다  모집분야는 금융영업  통계    등  온라인 채용설명회는 저축은행에서는 처음 진행되는 것으로 기업정보  채용정보  취업 준비에 필요한 각종 ,0,0
276,게임 개발자  대학은  취업은  업계 경력자가 알려주는   토크,일이 어려우므로 사실상 신입이 하는 케이스는 극히 드물다  특정 사람이 회사 내에서 이것저것 하다 보니까 저절로 하게 되는 느낌이 크다  게임업계는 취업 이후에도 꾸준히 공부해야 하는 곳이다  기술 지향적이기 ,0,0
277,청년일자리 창출 교육모형인  조기취업형 계약학과  신입생 모집,교육부 부총리 겸 교육부 장관 유은혜 와 한국산업기술진흥원 원장 석영철 이 주관하고 있는  조기취업형   조기취업형 계약학과 선도대학 육성사업 은 청년 일자리 창출 교육모형으로  기업맞춤형 집중교육과 ,0,0
278,창성그룹  신입 경력 공채 시행 어려운 시기에도 채용 나서,불구하고 신입 경력사원 공채에 나섰다  이번 공채뿐만 아니라  년 상반기에도 수시 채용을 기획하고 있다 고 밝혔다  이어  모두가 행복한 일상을 되찾을 수 있기를 희망하면서 이번 공채가 많은 취업준비생들에 ,0,1
279,신입사원 퇴사결심까지  개월이면 충분 , 일 취업포털 인크루트가 입사  년차 미만 신입사원  명을 대상으로  퇴사결심 시기 및 이유 에 대해 조사한 결과다  먼저 설문에 참여한 신입사원 가운데  는 퇴사를 고민해봤다고 답했다  그 이유 복수선택 ,0,0
280, 저축은행   년 대졸신입 수시채용에 비대면 화상 면접 도입, 저축은행이  년 대졸신입 수시채용에 비대면 화상면접 제도를 도입했다  면접관이 화상으로 지원자와  있어 취업을 준비하는 분들이 어려움을 겪고 있다  당행은 새로운 채용 제도 도입을 통해 이러한 어려움을 ,1,1
281,대졸 신입사원 평균연령  대 외환위기 때보다  살 늘었다,인크루트가 지난달 구직자  명 대상으로 대졸 신입 취업 나이 상한선에 대해 설문 조사한 결과 남성은  살  여성은  살이라고 답하는 등 평균  살로 집계됐다  인크루트는  취업난으로 졸업을 미루는 ,1,0
282, 단독   너도 받았어  대기업 신입사원도 받은  근로장려금 ,이러다 보니  연봉이 높은 신입사원이라도 취업을 하반기에 해 월급을 몇 달치만 받았다면 연소득이  천만 원이 안 돼 장려금을 받을 수 있게 됐습니다  실제로 제도 개편 이후   세 미만 단독 가구에만 매년  천억 ,0,0
283, 학벌 스펙 상관없이 청년이라면 교육비 무료  뉴스쿨 신입생 모집,대상으로 신입생 모집에 나선다    뉴스쿨은 오는 일까지  주간  년도 신입생을 모집한다고  일    뉴스쿨을 통해 취업하고 건강한 사회 구성원으로 자립하길 바란다 고 말했다  이미지 행복나눔재단,1,1
284,남원여성새로일하기센터  취업자 사후도 관리한다 ,정남훈 교육체육과장은  따뜻한 동행 토닥토닥 멘토링사업은 신입 및 재 취업여성과 선배 취업여성들이 서로 소통하고 협력할 수 있는 기회의 장이 될 사업 이라면서  이 사업 추진을 통해 고용유지를 더욱 강화하고 ,0,1
285,올해 신입사원 합격스펙  인턴경험  줄고  영어말하기  늘어 , 일 잡코리아는 올해 신입직 취업에 성공한  년대졸 학력의 신입사원  명의  합격스펙 을 조사한 결과 이같이 나타났다고 밝혔다  잡코리아는 매년 한 해 동안  대 기업에 입사한 신입사원의 합격스펙을 ,1,1
286,금감원  유튜브로 신입직원 채용설명회 개최,금감원 채용 담당자가 모집 요강 등을 안내하고 올해 입사한 신입직원  명이 취업 준비 노하우를 전달할 예정이다  채용설명회는 당일 오후  시  분부터 금감원 유튜브 및 페이스북 계정에서 생중계된다  방송 종료 ,0,0
287,직장인    경력 포기하고 중고신입 지원해 봤다 ,하는 직장인들이 증가하고 있다 면서  복지제도나 연봉 등 원하는 조건을 갖춘 일자리를 찾는다면 경력을 인정받지 못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 전했다 ,0,0
288,코로나에 대기업  곳중  곳만 하반기 신입채용 진행,코로나에 대기업  곳중  곳만 하반기 신입채용 진행 하반기 취업시즌이 일주일 남짓 남은 가운데 대기업 상당수는 아직 하반기 대졸 신입직 채용 계획을 확정하지 못하고 있는 것으로 나타났다   일 취업 플랫폼 ,1,1
289,금성출판사 푸르넷 공부방   기 신입 지도교사 모집,이번  기 푸르넷 공부방 신입 지도교사 모집 부문은 공부방 교사 및 방문 교사다  교육 관련 경력이 없는 경력단절여성  재취업준비자  취업준비생 누구나 지원 가능하다  정규 대학 졸업자 및 졸업 예정자라면 전공 제한 ,0,0
290, 대그룹 상반기 신입공채 단  곳 코로나 취업은  바늘구멍 ,서미영 인크루트 대표는  대기업들의 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했다 ,0,0
291,한국식품마이스터고  수능 대신 취업 캠프 실시,법률백서  신입사원 성공기 등의 과정으로 진행되었다  수학능력시험이 치러지는 날 취업 캠프에 참가한 학생들은 취업 캠프가 마이스터고의 수능과 같은 특별한 행사라고 입을 모았다  학생들은 자신의 취업 계획을 ,1,0
292,이러니 취업이 안되지 신입 구직자 절반은  묻지마 지원 ,취업전문포털 잡코리아가 올 하반기 신입직 구직활동을 한 구직자  명을 대상으로  입사지원 유형 에 대한 설문조사 결과에 따르면  전체 응답자의 절반 정도인  가  묻지마 지원  문어발식 지원 최대한 많은 곳에 ,0,0
293,작년엔 기업  곳 중  곳에서 신입채용 올해는  곳으로 줄었다, 일 취업포털 인크루트가 최근 기업  곳을 대상으로  년 신입채용 결산조사를 했더니  올 한해 신입사원을 뽑은 기업 비율이  로  지난해 보다  포인트 줄었다  기업별로는 대기업   중견기업  ,1,1
294, 살 신입사원 어떻게 불러야할지   대 선배의 고민,고연령 신입사원의 원인은  극심한 취업난  때문으로 풀이된다   좋은 직장 에 들어가기 위해 어학연수  인턴경험 등을 쌓을 필요가 있어서다  중소기업을 대기업에 들어가기 위한 정거장으로 여기는 취준생이 ,1,1
295, 경기침체에 코로나까지 대 그룹 중  곳 상반기 신입공채 종합 ,서미영 인크루트 대표는  대기업들의 대규모 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했다  서 대표는  코로나 여파로 ,1,0
296,경기침체에 코로나까지 대 그룹 중  곳만 상반기 신입공채,서미영 인크루트 대표는  대기업들의 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했다  서 대표는  코로나 여파로 ,0,0
297, 건설   년 신입사원 채용, 건설이  년 신입사원 채용을 진행한다   일 건설취업플랫폼 건설워커에 따르면  이번 채용의 모집분야는 건축이며 직무는 건축시공이다  자격요건은  정규  년제 대학 석사포함  졸업 예정 자로서  년  월 ,1,0
298,올해 기업 신입사원 초봉  만원   만원 올라,취업포털 인크루트는 올해 신입사원 채용계획이 있는 기업  개사의 인사담당자를 대상으로 신입사원 예상 초임 연봉을 조사한 결과 평균  만원으로 지난해보다  만원 올랐다고  일 밝혔다 ,1,0
299, 이제 대졸 신입은  대 외환위기 때보다  세 높아져,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 ,0,1
300,한국 직업전문학교 해킹학과   학년도 신입생 모집, 학년도 신입생을 선발하고 있다  학교 관계자는  해킹이라는 특수한 분야에 관심을 가지고 목표로 삼은  물론이고 취업이나 진학에 있어서도 좋은 결과를 보인다 고 설명했다  이어  시스템 해킹  웹 해킹 등 각종 ,1,1
301,청년일자리 창출 교육모형인  조기취업형 계약학과  신입생 모집,교육부 부총리 겸 교육부 장관 유은혜 와 한국산업기술진흥원 원장 석영철 이 주관하고 있는  조기취업형   조기취업형 계약학과 선도대학 육성사업 은 청년 일자리 창출 교육모형으로  기업맞춤형 집중교육과 ,0,0
302,폴리텍대  일부터 내년도 신입생  명 모집, 기 신입생  명 전원에게는 취업과 장학금을 지원해 소수 정예 기술 인재로 키울 계획이다  경상북도  영천시 지자체와 대학에서 장학금을 지원해 학생들의 학비 부담을 덜어준다  두산로보틱스 등 로봇 분야  개 ,0,0
303,경기침체에 코로나 까지 대 그룹 중  곳만 상반기 신입공채,인크루트 측은  대기업들의 공채가 줄면서 채용 규모 감소로 이어질 거라는 우려가 나온다 며  신입사원 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 전망했습니다  인크루트 측은 또  코로나  여파로 ,0,0
304,상반기 신입사원  명중  명은 이공계,예년보다 줄어든 채용에도 취업에 성공한 상반기 신입사원 중 이공계열 비중이 늘어난 것으로 나타났다  취업포털 사람인은 상반기 신입 채용을 진행한  개 기업을 대상으로 한  신입사원 채용 결산 및 합격 스펙 ,0,0
305,광주은행  신입행원 입교식 가져,광주은행은 매년 신입행원 채용에 있어 전체 채용인원의   이상을 광주 전남지역 출신으로 할당 선발함으로써 지역의 취업난 해소에 이바지함에 따라 올해도 전체  명 중  명을 지역 출신으로 선발했으며 ,0,0
306, 데스크 칼럼  취업 시장의 일그러진 자화상, 국민은행의 신입 행원 취업 공고가 논란이다  비판이 일자 국민은행은 취업 공고  시간만에 채용 프로세스를 일부 변경했다  비교적 빠른 결정이었지만 여전히 취준생들의 분노는 가라앉지 않고 있다  가뜩이나 코로나 ,0,1
307,상반기 신입직 취업성공률  전년   ,잡코리아 대표 윤병준 가 알바몬과 함께 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 결과  설문에 참여한 취준생 중  ,1,1
308,금감원   일 신입직원 온라인 채용설명회   개최,     부에서는 올해 입사한 신입직원  명이 취업준비 과정  필기 면접 노하우 등 생생한 후기를 전달한다  유튜브와 페이스북을 통해 누구나 자유롭게 시청할 수 있으며  시청자들은 실시간 ,1,1
309,상반기 신입사원 합격자들 스펙은 ,예년보다 힘들었던 올 상반기 구직난을 뚫고 취업에 성공한 신입사원들의 합격 스펙은 어떨까  신입사원  명 중  명은  이공계열 이고 가 자격증을 보유하고 있는 것으로 조사됐다   일 구인구직 매칭 ,1,1
310,구직자    하반기 취업 성공 자신 없어 ,신입 구직자  는 취업 콤플렉스 있어 구직자  명 중  명 정도는 올해 안에 취업에 성공할 자신이 없는 것으로 나타났다  잡코리아가 신입직 구직자  명을 대상으로  하반기 구직자 취업 자신감 현황 에 대해 ,0,0
311,올 신입사원 대부분 한 자릿수   신입사원 채용 없어, 일 취업포털 인크루트에 따르면    신입사원 채용규모 를 주제로 조사한 결과 올해 신입사원을  명이라도 채용한 기업 비율은  다  지난해   대비   감소한 것으로 대조를 보였다  이들 기업에서 채용한 ,0,1
312,올 하반기 신입 구직자 희망 연봉은 평균  만원 ,하반기 신입 취업을 준비하는 취업준비생의 희망연봉이 평균  만원 인 것으로 집계됐다  잡코리아는 알바몬과 함께 올 하반기 신입직 취업을 준비하는  년대졸 학력의 취업준비생  명을 대상으로  희망연봉 ,1,1
313, 정말 불안해요  합격 통보 받았지만  년째 입사를 못 한 신입,대한항공 신입사원  여명이 최종 합격 통보를 받은 후  년이 지났지만 한 번도 회사에 출근을 하지 못한  대한항공 취업을 준비하던 취준생들도 암울한 현실에 절망하고 있다  실제 대한항공 취업을 준비 중인  씨 는 ,1,1
314,신입사원 입사 연령   때보다 다섯살 많아져,서미영 인크루트 대표는  취업난으로 졸업을 미루는 대학생들이 많아지고 구직 준비기간이 길어지는 만큼 첫 취업 연령대가 점차 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입이 늘어나는 ,1,1
315, 세금 냠냠  대기업 신입사원도 챙긴 눈 먼 돈  근로장려금 ,이미지투데이 세종 이데일리 이진철 기자  공공기관  대기업 등 높은 수준의 연봉을 받는 직장의 신입사원  직군의 신입사원들도 받고 있는 것으로 나타났다  김 의원은 직장인 익명 커뮤니티인  블라인드 를 통해 ,0,0
316,강원교육청 내달 특성화고 신입생  천 명 모집,전문 기술인 양성 목표로 취업 전후 적극 지원 강원도교육청이 다음 달  일부터 마이스터고와 홍천농고를 제외한 특성화고  곳과 일반고 특성화과  곳 등 총  곳의 신입생  천 명을 특별 일반전형으로 구분해 모집한다 ,0,1
317,구직자    하반기 취업 못할 것 같아 ,취업포털 사람인이 신입 구직자  명을 대상으로  하반기 취업 자신감 에 대해 조사한 결과   가  취업할 자신이 없다 고 응답했다고  일 밝혔다  성별로는 여성 이 남성 보다 자신 없다고 응답한 ,1,0
318,광양하이텍고등학교   년 신입생  명 모집,전남 광양하이텍고는  일부터  일까지  년 신입생을 모집한다고  일 밝혔다  광양하이텍고는 전국에  산업체 취업경쟁력을 확보해 중견 기술인으로서의 역량을 육성한다  지원 자격은  년  월 전라남도 소재 ,0,0
319,한전   고졸자 취업 지원 맟 신입사원 채용  일자리 창출 노력,한전 사장 박성철 은  신입사원 채용 및 고졸자 취업 지원 사내 인턴십 을 추진한다고 밝혔다  한전 은 코로나 로 인해 침체된 고용시장과 경제위기 극복을 위해  일 회사 홈페이지 및 공공기관 경영정보 ,0,0
320,서희건설 아이에스동서 요진건설산업 등 신입 경력 채용,유종현 건설워커 대표는  경력직 중심의 수시채용이 증가하면서 신입 구직자의 취업이 더욱 어려워졌다 며  처음부터 대형 건설사를 고집하기보다는 현재 자신의 역량을 객관적으로 따져보고  적합한 기업을 선택해 ,1,1
321,남원여성새로일하기센터  취업자 사후도 관리,남원시 교육체육과 정남훈 과장은  따뜻한 동행 토닥토닥 멘토링사업은 신입 및 재 취업여성과 선배 취업여성들이 서로 소통하고 협력할 수 있는 기회의 장이 될 사업 이라며  이 사업 추진을 통해 고용유지를 더욱 ,0,1
322,폴리텍   일부터  년 신입생  명 모집, 기 신입생  명 전원에게는 취업과 장학금을 지원한다  경상북도와 영천시 대학에서 장학금을 지원하고 두산로보틱스 등 로봇 분야  개 기업과 학생  명을  대  로 매칭해 입학부터  인  기업 인턴제를 ,0,0
323, 저축은행   년 대졸신입 수시채용  시작,채용정보  취업 준비에 필요한 각종 정보와 팁을 제공할 예정이다  뿐만 아니라 인사담당자와의 실시간 채팅을 통해 채용에 대한 궁금점을 바로 해결할 수 있다  이번 대졸신입 수시채용은 온라인 접수만 가능하며 ,1,1
324,취업 바늘구멍 뚫은 상반기 신입사원 합격 스펙은 ,예년보다 힘들었던 올 상반기 구직난을 뚫고 취업에 성공한 신입사원들의 합격 스펙은 어떻게 될까  구인구직 매칭 플랫폼 사람인이 상반기 신입 채용을 진행한 기업  개사를 대상으로  신입사원 채용 결산 ,0,1
325, 취업  티몬  신입   공개 채용,티몬은 오는  일까지 신입   상품기획자 를 두 자릿수 규모로 채용한다고  일 밝혔다  티몬은 생활  가전  패션 등 전체 카테고리 상품을 담당할 신입  를 모집한다  티몬 채용사이트를 통해 지원할 수 있다 ,0,0
326, 취업률 보면 미래가 보인다 폴리텍  신입생 모집,아울러  기 신입생  명 전원에게는 취업과 장학금을 지원해 소수 정예 기술 인재로 키운다  경상북도  영천시 지자체와 대학에서 장학금을 지원해 학생들의 학비 부담을 덜어준다  두산로보틱스 등 로봇 분야  개 ,1,0
327,코로나 취업지옥 현실로 상반기 신입직 취업 성공률  , 일 취업 플랫폼인 잡코리아가 발표한  년 상반기 대졸 신입직 취업 성공률 현황 에 따르면  설문 참여 취준생  명 중  명 만 입사 지원 기업으로부터 최종 합격 통보를 받은 경험이 있는 것으로 ,0,0
